BHK,Size,Area Locality,Bathroom,Floor_num,Total_floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2,800,9.728517250301959,1,1.0,3.0,0,1,0,0,0,1,0,1,0,1,0
3,1400,9.969729264410953,3,1.0,4.0,1,0,0,1,0,0,0,1,0,1,0
1,150,9.7675875807672,1,3.0,6.0,1,0,0,0,1,0,0,0,1,1,0
3,1350,9.853003160115085,3,14.0,14.0,0,1,0,0,0,0,0,0,0,1,0
2,1000,9.678052897985241,2,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1
2,1000,9.73075400704427,2,2.0,16.0,1,0,0,0,1,0,0,1,0,1,0
3,1100,9.907943032529827,3,1.0,4.0,1,0,0,1,0,0,0,0,1,0,0
1,600,9.729717740216032,1,2.0,3.0,0,1,1,0,0,0,0,0,1,1,0
4,1016,9.956923282935682,3,3.0,36.0,1,0,0,0,0,0,1,0,1,1,0
2,700,9.618107136062195,1,0.0,2.0,1,0,1,0,0,0,0,1,0,1,0
2,1000,11.260758123640748,2,4.0,8.0,1,0,0,0,0,0,1,0,1,0,0
2,600,9.7675875807672,1,3.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,800,9.71947507710976,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
1,400,9.714839329047969,1,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
4,3700,10.060814310868622,5,18.0,22.0,1,0,0,0,0,0,0,1,0,1,0
2,700,9.735728447161204,2,1.0,3.0,1,0,1,0,0,0,0,0,1,1,0
3,1000,9.784959597769017,2,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
2,700,9.983031715291439,2,10.0,11.0,1,0,0,0,0,0,1,0,0,1,0
2,1500,10.025945152114721,2,0.0,4.0,0,1,0,0,1,0,0,1,0,1,0
2,1100,9.712685864013475,2,1.0,1.0,1,0,1,0,0,0,0,0,1,1,0
2,1000,9.837710430519074,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,400,9.868373160946007,1,3.0,4.0,1,0,0,1,0,0,0,0,0,1,0
1,500,9.901274670580026,1,4.0,5.0,0,1,0,0,1,0,0,1,0,1,0
3,1400,9.830274061664127,2,10.0,15.0,0,1,1,0,0,0,0,1,0,1,0
3,2200,9.885394659059331,3,4.0,4.0,0,1,1,0,0,0,0,0,1,1,0
2,700,9.694786116615093,1,1.0,2.0,0,1,0,0,0,0,0,0,1,1,0
3,1100,9.826390170082073,1,0.0,3.0,0,1,0,0,0,1,0,0,1,1,0
1,160,9.697131955207361,1,0.0,1.0,0,1,0,0,1,0,0,0,1,1,0
1,1300,9.916509049782164,2,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0
3,1422,9.813990296482501,3,4.0,7.0,0,1,0,0,1,0,0,1,0,1,0
3,1100,10.088652053038432,3,12.0,24.0,1,0,0,0,0,0,1,0,1,1,0
1,550,9.836633413598193,1,3.0,6.0,1,0,0,0,0,0,0,1,0,1,0
1,130,9.694786116615093,1,0.0,2.0,1,0,0,0,0,1,0,1,0,1,0
2,850,9.87753427116593,1,1.0,4.0,1,0,0,0,0,1,0,1,0,0,0
1,750,9.70519868340429,1,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,1100,10.315611343217826,3,6.0,15.0,1,0,0,0,0,0,1,0,0,0,1
2,450,9.715967454661953,1,0.0,4.0,1,0,0,0,0,1,0,0,1,1,0
1,424,9.875138499093056,2,16.0,23.0,1,0,0,0,0,0,1,0,1,1,0
2,670,9.863818074394375,2,4.0,12.0,1,0,0,0,0,0,1,0,0,0,1
1,500,9.671068873171329,1,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0
2,1300,9.7140954527554,2,0.0,1.0,0,1,0,0,1,0,0,0,1,1,0
3,1800,9.960581202059625,3,3.0,5.0,0,1,0,1,0,0,0,0,0,1,0
2,805,9.712533528649127,2,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,1300,9.813990296482501,2,2.0,4.0,1,0,0,0,1,0,0,1,0,1,0
2,770,9.738431128410156,2,1.0,4.0,0,1,0,0,1,0,0,1,0,1,0
3,1400,9.815479646926379,3,3.0,4.0,1,0,0,0,1,0,0,1,0,0,1
2,800,9.738292194716163,2,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,600,9.826390170082073,1,4.0,5.0,1,0,0,0,0,0,0,0,1,0,0
2,1200,9.784959597769017,2,0.0,2.0,0,1,0,0,1,0,0,1,0,1,0
2,710,9.90417028192186,2,12.0,21.0,1,0,0,0,0,0,1,0,1,0,1
2,1225,9.795372998386448,2,2.0,4.0,0,1,0,0,1,0,0,0,1,0,0
2,1650,9.90417028192186,3,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,110,9.851418003682703,1,0.0,2.0,0,1,0,1,0,0,0,1,0,1,0
1,450,9.956923282935682,1,7.0,10.0,1,0,0,0,0,0,1,0,0,1,0
2,1210,9.781737063209757,2,4.0,5.0,0,1,0,0,1,0,0,0,1,1,0
2,850,9.611036474764308,1,0.0,3.0,0,1,0,0,0,1,0,0,1,0,0
2,1000,9.849039549425175,2,1.0,2.0,1,0,0,0,0,0,0,0,1,1,0
2,1065,9.717280326989236,2,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1
2,900,9.8050143587528,2,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,1700,9.83148219031327,3,2.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,650,9.697189949666708,1,0.0,1.0,0,1,0,0,0,1,0,1,0,1,0
3,950,9.895928731010985,2,1.0,4.0,1,0,0,1,0,0,0,0,0,0,0
1,600,9.812483424640533,1,1.0,2.0,0,1,0,0,0,0,0,1,0,1,0
2,1030,9.79496848113608,2,3.0,6.0,0,1,0,0,1,0,0,1,0,0,1
2,500,9.784959597769017,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
1,650,9.885675735840861,1,3.0,4.0,0,1,0,0,0,0,1,1,0,1,0
1,320,9.93010591758195,1,12.0,24.0,0,1,0,0,0,0,1,0,0,0,1
1,250,9.571312065259516,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
1,450,9.7524927767898,1,2.0,6.0,0,1,0,0,1,0,0,0,1,1,0
3,1700,9.885394659059331,3,3.0,5.0,0,1,1,0,0,0,0,0,0,1,0
2,500,9.851418003682703,2,4.0,4.0,1,0,0,1,0,0,0,1,0,0,0
1,400,10.038769527210224,2,6.0,10.0,1,0,0,0,0,0,1,0,1,0,0
3,2100,9.861421672935846,3,2.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,853,9.738431128410156,2,4.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,110,9.769307271940825,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,600,9.851418003682703,2,7.0,7.0,1,0,0,0,0,0,1,0,0,0,1
3,1900,9.94064920399208,3,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0
2,950,9.997135792765468,2,4.0,8.0,0,1,0,0,0,0,1,0,0,1,0
1,600,9.947946932201228,1,5.0,24.0,0,1,0,0,0,0,1,1,0,1,0
4,2400,10.015429024676752,3,0.0,2.0,1,0,1,0,0,0,0,0,1,0,0
2,800,9.861421672935846,1,9.0,10.0,1,0,0,0,0,0,0,1,0,1,0
1,350,9.705445508729621,1,0.0,1.0,0,1,1,0,0,0,0,0,1,1,0
3,1300,9.828823515619336,2,3.0,3.0,0,1,0,0,1,0,0,1,0,0,0
2,600,9.618405240489187,2,1.0,3.0,0,1,0,0,0,0,0,0,1,1,0
1,450,9.863818074394375,2,4.0,7.0,1,0,0,0,0,0,1,1,0,0,1
3,1850,9.81983711999281,2,1.0,5.0,0,1,0,0,1,0,0,1,0,0,1
3,2235,10.367135756577706,5,0.0,10.0,1,0,0,0,1,0,0,0,1,0,1
6,1000,9.719173046305452,2,1.0,1.0,0,1,0,0,0,1,0,1,0,1,0
2,630,9.945151605205908,1,8.0,13.0,1,0,0,0,0,0,1,1,0,1,0
2,400,9.663759740077765,1,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
2,650,9.654009933011416,1,1.0,2.0,1,0,0,0,0,1,0,0,1,0,1
2,800,9.799712554128785,2,4.0,5.0,0,1,0,0,1,0,0,0,1,1,0
1,500,10.367135756577706,1,2.0,5.0,0,1,0,0,1,0,0,0,0,1,0
2,950,9.756459096693638,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,1200,9.824246382148068,3,0.0,2.0,0,1,0,0,0,0,0,1,0,0,1
3,1350,10.133038231010321,3,18.0,32.0,1,0,0,0,0,0,1,1,0,1,0
1,600,9.775699036330185,1,3.0,3.0,1,0,0,0,0,0,0,1,0,0,0
3,1250,9.717280326989236,2,2.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,1250,9.85019947362297,2,2.0,4.0,1,0,0,0,1,0,0,1,0,1,0
2,700,10.23026144700584,2,3.0,6.0,0,1,0,0,0,0,1,1,0,1,0
4,2600,10.104591828505601,4,2.0,2.0,1,0,1,0,0,0,0,1,0,1,0
1,400,9.904940338097305,2,2.0,3.0,1,0,0,1,0,0,0,0,1,1,0
3,1000,10.282238596343088,3,6.0,12.0,1,0,0,0,0,0,1,0,0,1,0
3,3050,9.7524927767898,3,0.0,2.0,0,1,0,0,1,0,0,1,0,1,0
3,1800,9.90963485423139,3,5.0,5.0,1,0,0,0,1,0,0,0,1,0,1
2,980,9.741993200294317,2,3.0,5.0,0,1,0,0,1,0,0,1,0,1,0
3,1150,9.894690256210012,2,1.0,2.0,1,0,0,0,0,1,0,0,1,1,0
3,1224,10.006161285026653,3,14.0,21.0,1,0,0,0,0,0,1,0,1,0,1
2,800,9.7675875807672,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,500,9.748615387793661,1,0.0,1.0,0,1,1,0,0,0,0,0,1,1,0
2,1100,9.703571540726594,2,1.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,400,9.851418003682703,1,3.0,4.0,0,1,0,1,0,0,0,0,1,1,0
2,674,9.812773856645698,2,0.0,3.0,1,0,1,0,0,0,0,0,1,0,0
2,1150,9.943076704420942,2,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0
2,80,9.951707599981042,2,2.0,4.0,0,1,0,1,0,0,0,1,0,1,0
4,2500,10.382344765602124,4,3.0,7.0,1,0,0,0,0,0,1,1,0,1,0
2,635,9.73923678090227,2,2.0,2.0,1,0,1,0,0,0,0,1,0,0,0
1,500,9.681195081315636,1,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,100,9.761240186446884,2,1.0,4.0,1,0,0,1,0,0,0,0,0,1,0
2,60,9.639683108098163,1,1.0,1.0,0,1,0,1,0,0,0,0,1,1,0
3,900,10.054140687068248,3,4.0,9.0,1,0,0,0,0,0,1,1,0,0,1
1,450,9.759263096093255,1,1.0,4.0,0,1,0,0,1,0,0,0,1,1,0
1,400,9.75904589330533,1,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
3,1050,10.031781769110715,3,16.0,31.0,1,0,0,0,0,0,1,0,0,0,1
2,950,9.764637966488909,2,1.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,850,9.995025138722616,2,10.0,23.0,1,0,0,0,0,0,1,1,0,1,0
1,380,9.813990296482501,1,19.0,19.0,1,0,0,0,0,0,1,0,1,1,0
4,3000,10.204595261939511,5,4.0,4.0,0,1,0,1,0,0,0,1,0,1,0
2,1200,9.618405240489187,2,0.0,5.0,0,1,0,0,0,0,0,0,1,1,0
1,450,9.85019947362297,1,0.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,400,9.630076325236253,2,2.0,3.0,1,0,0,0,0,1,0,0,1,0,0
2,50,9.757266130959568,1,2.0,5.0,0,1,0,1,0,0,0,0,0,1,0
3,1200,11.260758123640748,3,10.0,12.0,1,0,0,0,0,0,1,1,0,1,0
2,900,9.914127619821576,2,2.0,4.0,0,1,0,1,0,0,0,0,0,1,0
2,700,9.918177073848955,2,4.0,9.0,1,0,0,0,0,0,1,0,0,0,0
1,450,9.697131955207361,2,0.0,1.0,0,1,0,0,1,0,0,0,1,1,0
2,900,9.681195081315636,2,1.0,2.0,0,1,0,0,1,0,0,0,1,1,0
3,1200,9.863818074394375,3,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0
3,1500,9.802380280829535,2,-2.0,1.0,1,0,1,0,0,0,0,0,1,1,0
1,585,9.927891138717037,2,10.0,14.0,0,1,0,0,0,0,1,1,0,1,0
3,1500,9.654009933011416,2,11.0,19.0,0,1,0,0,0,1,0,1,0,1,0
1,890,9.703936919167829,1,4.0,5.0,1,0,0,0,1,0,0,1,0,0,0
4,2117,9.882094295764672,4,20.0,20.0,1,0,1,0,0,0,0,1,0,1,0
3,1121,10.018073653864207,3,7.0,14.0,1,0,0,0,0,0,1,0,1,1,0
1,700,9.671068873171329,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
1,375,9.80728655954176,1,13.0,16.0,0,1,0,0,0,0,1,0,1,1,0
1,800,9.688902238662699,1,1.0,1.0,0,1,0,0,0,0,0,0,1,1,0
3,1050,10.00476650344939,3,3.0,62.0,1,0,0,0,0,0,1,0,1,0,0
3,2000,9.890462467837805,2,1.0,3.0,1,0,0,1,0,0,0,1,0,1,0
1,435,9.890462467837805,2,3.0,7.0,1,0,0,0,0,0,1,0,1,1,0
1,480,10.134665685610948,2,7.0,7.0,1,0,0,0,0,0,1,0,0,1,0
1,475,9.885552316674708,2,8.0,20.0,1,0,0,0,0,0,1,0,1,1,0
2,600,9.813990296482501,2,8.0,18.0,1,0,1,0,0,0,0,0,1,0,0
4,2400,9.908582873502302,4,1.0,3.0,1,0,1,0,0,0,0,0,1,1,0
1,450,10.038769527210224,2,10.0,18.0,1,0,0,0,0,0,1,0,1,0,0
1,675,9.74354480692099,1,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
4,300,10.100679386607489,4,1.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,800,10.066804358967216,2,7.0,22.0,1,0,0,0,0,0,1,1,0,1,0
2,750,10.00476650344939,2,2.0,3.0,1,0,0,0,0,0,1,0,0,1,0
1,415,9.95262428423517,2,5.0,8.0,1,0,0,0,0,0,1,0,1,0,0
2,1040,9.863818074394375,3,1.0,2.0,1,0,0,1,0,0,0,1,0,0,0
2,1300,9.890462467837805,2,0.0,2.0,1,0,0,1,0,0,0,0,0,1,0
2,1200,9.623677737031226,2,0.0,3.0,0,1,0,0,0,1,0,1,0,1,0
3,2400,10.113568323800703,3,2.0,2.0,1,0,1,0,0,0,0,0,0,1,0
3,1530,9.796239290168794,3,9.0,13.0,1,0,1,0,0,0,0,1,0,1,0
2,750,9.674625337637492,2,1.0,2.0,0,1,0,0,1,0,0,0,1,1,0
2,600,9.712040871168117,1,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,2000,10.367135756577706,3,0.0,12.0,1,0,0,0,1,0,0,1,0,0,1
2,800,9.747041339825927,2,1.0,2.0,1,0,1,0,0,0,0,0,1,0,1
2,900,9.784959597769017,2,0.0,2.0,1,0,0,0,0,0,0,0,1,1,0
2,600,9.728906318520849,2,0.0,1.0,0,1,0,0,0,0,0,1,0,1,0
1,450,10.077442025963904,1,8.0,13.0,1,0,0,0,0,0,1,1,0,1,0
2,800,9.688902238662699,2,1.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,600,9.613733167377603,1,2.0,3.0,0,1,0,0,0,1,0,0,1,1,0
2,1130,10.006790082915375,2,0.0,4.0,0,1,0,0,0,0,0,0,1,0,1
2,600,9.813990296482501,2,0.0,3.0,1,0,0,0,0,0,0,0,1,0,0
2,630,9.956923282935682,2,10.0,32.0,1,0,0,0,0,0,1,0,1,0,0
2,100,9.869601368285274,2,0.0,3.0,0,1,0,1,0,0,0,0,1,1,0
1,500,9.679601132014342,1,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,1800,9.8050143587528,2,1.0,2.0,0,1,0,0,1,0,0,0,1,1,0
3,1955,9.901274670580026,3,1.0,19.0,0,1,0,0,1,0,0,0,1,0,0
3,165,9.934925552177635,2,2.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,1000,9.74753333599368,2,2.0,3.0,0,1,0,0,0,1,0,0,0,1,0
3,800,9.813990296482501,1,0.0,4.0,0,1,0,1,0,0,0,0,1,1,0
2,777,10.066804358967216,2,17.0,22.0,1,0,0,0,0,0,1,0,0,1,0
3,1200,9.808420988961828,2,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0
3,1600,9.681571913881358,3,2.0,5.0,0,1,0,0,1,0,0,1,0,0,1
2,610,10.010636966138735,2,1.0,5.0,1,0,0,0,0,0,1,0,0,1,0
1,500,9.728510666264418,1,1.0,3.0,0,1,0,0,1,0,0,1,0,1,0
3,950,9.80142134468441,3,0.0,2.0,1,0,1,0,0,0,0,0,1,0,0
2,1000,9.813990296482501,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,133,9.799712554128785,2,1.0,2.0,0,1,0,0,1,0,0,1,0,1,0
2,1000,9.818075412094807,2,3.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,800,9.774137723695317,2,2.0,4.0,0,1,1,0,0,0,0,1,0,1,0
2,669,9.959782862104076,2,15.0,43.0,1,0,0,0,0,0,1,0,1,0,0
1,300,9.711498588242563,1,0.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,500,9.714839329047969,2,2.0,4.0,0,1,0,1,0,0,0,1,0,1,0
2,950,9.754567178880238,2,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,100,9.907943032529827,2,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
1,600,9.683467170099838,1,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0
3,1750,10.176421972288772,4,4.0,4.0,1,0,0,1,0,0,0,1,0,0,0
3,2000,9.899759552299699,3,1.0,4.0,1,0,0,1,0,0,0,1,0,1,0
1,240,9.657363467910164,1,1.0,2.0,0,1,0,1,0,0,0,0,1,1,0
2,600,9.780447541221744,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,600,9.861446501611551,2,1.0,4.0,1,0,0,1,0,0,0,0,1,1,0
1,580,9.765656694684916,2,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,490,9.809579716395099,2,12.0,20.0,1,0,0,0,0,0,1,0,1,1,0
2,750,9.635511948329132,2,1.0,2.0,1,0,1,0,0,0,0,0,1,0,0
2,2300,9.729717740216032,2,0.0,3.0,1,0,1,0,0,0,0,0,0,0,0
3,1970,9.81983711999281,3,5.0,9.0,0,1,0,0,1,0,0,1,0,1,0
2,850,9.875029751728214,2,-2.0,2.0,1,0,0,0,0,0,0,1,0,0,1
4,4105,10.036422253769135,4,11.0,25.0,1,0,0,0,0,0,0,1,0,1,0
2,865,9.784959597769017,2,1.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,600,9.879588325556814,2,5.0,7.0,1,0,0,0,0,0,1,1,0,0,0
2,1095,9.813990296482501,2,4.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,800,9.699490041233883,1,1.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,100,9.914127619821576,2,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
2,1000,10.109809855222872,2,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0
1,440,9.740341751667698,1,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
3,1700,9.861575372907824,3,0.0,15.0,0,1,0,0,1,0,0,0,0,1,0
1,400,9.688113565444494,1,0.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,750,9.941599073264484,2,2.0,8.0,1,0,0,0,0,0,1,0,1,0,1
3,1300,9.813990296482501,2,2.0,7.0,0,1,1,0,0,0,0,1,0,1,0
4,1300,10.113568323800703,4,5.0,13.0,1,0,0,0,0,0,1,1,0,1,0
1,455,9.994352435673166,1,18.0,22.0,1,0,0,0,0,0,1,0,1,1,0
3,1650,9.890462467837805,3,2.0,2.0,1,0,1,0,0,0,0,1,0,0,1
2,1100,9.870371204619818,2,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,800,9.642754528953501,1,2.0,2.0,1,0,0,0,0,1,0,0,1,0,0
2,950,9.784959597769017,1,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
1,800,9.851418003682703,2,3.0,4.0,0,1,0,0,0,0,1,0,1,1,0
2,833,9.63767973393373,2,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,600,9.813990296482501,2,18.0,28.0,1,0,0,0,0,0,1,0,1,1,0
2,750,10.000702119454408,2,10.0,20.0,1,0,0,0,0,0,1,1,0,1,0
1,550,9.926282632888089,1,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,630,9.596201147750431,1,0.0,3.0,1,0,0,0,0,1,0,0,1,0,0
2,750,10.282238596343088,2,5.0,18.0,1,0,0,0,0,0,1,0,0,1,0
2,680,9.956923282935682,2,3.0,4.0,1,0,0,0,0,0,1,0,1,0,0
2,730,9.618107136062195,1,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,950,9.983031715291439,2,7.0,10.0,1,0,0,0,0,0,1,1,0,0,1
2,1200,9.624909471439025,2,0.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,270,9.80296327411524,1,1.0,2.0,1,0,0,0,0,1,0,1,0,1,0
2,900,9.688902238662699,2,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
2,1100,9.801167140528456,2,2.0,4.0,1,0,1,0,0,0,0,0,1,0,1
4,1300,9.883319839879906,3,1.0,2.0,0,1,0,0,0,1,0,0,1,1,0
3,1375,10.150997982502798,3,15.0,60.0,1,0,0,0,0,0,1,1,0,0,1
2,410,9.740395627703528,1,2.0,4.0,0,1,0,1,0,0,0,0,1,1,0
1,250,9.717280326989236,1,2.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,800,9.704472940386276,2,0.0,1.0,0,1,0,0,1,0,0,0,1,1,0
1,600,9.654064642451136,1,1.0,1.0,0,1,1,0,0,0,0,0,1,0,0
2,1000,9.851418003682703,2,3.0,3.0,0,1,0,1,0,0,0,1,0,1,0
2,800,9.787567985069284,1,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,600,9.784959597769017,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,850,9.956923282935682,2,9.0,12.0,1,0,0,0,0,0,1,0,1,1,0
2,900,10.03966945049725,2,27.0,45.0,1,0,0,0,0,0,1,1,0,1,0
2,1100,9.601011589546072,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,550,9.895194034442158,2,3.0,4.0,1,0,0,0,0,0,1,0,1,0,0
3,1798,9.901274670580026,3,7.0,14.0,0,1,0,0,1,0,0,1,0,1,0
1,750,9.624909471439025,1,0.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,583,9.92045455728478,2,10.0,23.0,1,0,0,0,0,0,1,0,1,0,1
1,225,9.93010591758195,1,18.0,25.0,0,1,0,0,0,0,1,0,1,1,0
1,700,9.694786116615093,1,1.0,2.0,0,1,0,0,0,1,0,0,1,1,0
2,1000,9.894690256210012,1,1.0,3.0,0,1,0,0,0,1,0,1,0,1,0
2,973,9.738422431414484,2,4.0,4.0,1,0,1,0,0,0,0,1,0,0,1
2,1150,9.858477148381647,2,3.0,4.0,1,0,0,0,0,0,0,1,0,0,1
3,1100,10.282238596343088,3,4.0,12.0,1,0,0,0,0,0,1,1,0,1,0
3,1000,9.880449569681938,2,1.0,4.0,0,1,0,1,0,0,0,0,1,1,0
3,900,9.791254725053282,2,3.0,4.0,0,1,0,1,0,0,0,0,1,1,0
4,2500,9.882094295764672,4,16.0,18.0,1,0,1,0,0,0,0,0,1,1,0
3,1840,9.849039549425175,2,5.0,14.0,1,0,0,0,0,0,0,1,0,1,0
2,1350,9.844744653778038,2,1.0,2.0,1,0,0,0,0,0,0,1,0,1,0
2,800,9.828162225901062,2,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,600,9.904741666950393,2,1.0,5.0,1,0,0,0,0,0,1,0,1,1,0
2,1000,9.890462467837805,2,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0
2,75,9.628252444692215,1,1.0,1.0,1,0,0,1,0,0,0,0,1,1,0
2,1000,9.795372998386448,2,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,900,9.79264250104019,2,1.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,1000,9.749127169629112,2,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
1,350,9.846152367730632,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,700,9.777270991769056,2,2.0,6.0,0,1,0,0,0,0,0,1,0,1,0
3,1200,9.851418003682703,3,2.0,4.0,0,1,0,0,1,0,0,1,0,1,0
2,730,9.861446501611551,2,2.0,3.0,1,0,0,1,0,0,0,0,1,1,0
4,3000,10.176421972288772,5,2.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,950,9.80142134468441,2,2.0,3.0,0,1,1,0,0,0,0,1,0,1,0
1,300,9.735728447161204,1,1.0,2.0,0,1,1,0,0,0,0,0,1,0,0
2,935,10.00476650344939,2,2.0,4.0,0,1,0,0,0,0,1,1,0,1,0
2,1050,9.7675875807672,2,0.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,1125,9.806784304389783,2,24.0,31.0,0,1,1,0,0,0,0,1,0,1,0
1,377,9.863818074394375,2,3.0,23.0,0,1,0,0,0,0,1,0,1,1,0
2,700,9.87481253561831,2,4.0,15.0,1,0,0,0,0,0,1,0,1,1,0
3,1500,10.044744437753856,3,2.0,4.0,1,0,1,0,0,0,0,1,0,1,0
2,1000,9.740097392256887,2,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0
1,200,9.869275635319056,1,0.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,400,9.890462467837805,1,1.0,7.0,1,0,0,0,0,0,1,0,1,1,0
4,272,10.015842558900857,3,0.0,4.0,1,0,0,1,0,0,0,0,0,0,0
1,450,9.679601132014342,1,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,1100,9.784959597769017,3,6.0,7.0,0,1,0,0,0,0,0,1,0,1,0
1,550,9.957255964516726,1,2.0,4.0,1,0,0,0,0,0,1,0,1,0,0
1,300,9.677645014438266,1,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,840,10.023383134242097,2,8.0,17.0,1,0,0,0,0,0,1,0,1,1,0
2,800,9.688902238662699,2,1.0,2.0,1,0,0,0,0,0,0,1,0,1,0
1,200,9.773639665841069,1,4.0,4.0,0,1,0,0,0,0,1,0,0,1,0
2,800,9.754567178880238,2,1.0,2.0,1,0,1,0,0,0,0,1,0,1,0
2,1100,9.744363091257265,2,3.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,1500,9.812483424640533,2,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,1100,9.69856784231601,2,2.0,2.0,0,1,0,0,1,0,0,1,0,1,0
2,950,9.784959597769017,2,4.0,4.0,0,1,0,0,1,0,0,0,0,1,0
3,1660,9.851418003682703,2,1.0,3.0,1,0,0,0,0,0,0,1,0,1,0
1,680,9.941599073264484,4,5.0,7.0,0,1,0,0,0,0,1,0,0,1,0
1,300,9.739746209177154,1,2.0,2.0,0,1,1,0,0,0,0,1,0,1,0
1,400,9.613733167377603,1,1.0,2.0,0,1,0,0,0,1,0,0,1,1,0
4,1400,9.861837023289908,2,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
